siren;nom;nature;fiscalite;nb_com;ptot;insee;nom_com;ptot_com;pmun_com;pmun;siren_com
200070902;CC Auxonne Pontailler Val de Saône;CC;FPU;35;23768;21337;Lamarche-sur-Saône;1344;1327;23406;212103378
200070902;CC Auxonne Pontailler Val de Saône;CC;FPU;35;23768;21496;Pontailler-sur-Saône;1338;1315;23406;212104962
200070902;CC Auxonne Pontailler Val de Saône;CC;FPU;35;23768;21699;Villers-les-Pots;1132;1115;23406;212106991
200070902;CC Auxonne Pontailler Val de Saône;CC;FPU;35;23768;21371;Les Maillys;871;838;23406;212103717
200070902;CC Auxonne Pontailler Val de Saône;CC;FPU;35;23768;21028;Athée;800;781;23406;212100283
200070902;CC Auxonne Pontailler Val de Saône;CC;FPU;35;23768;21076;Binges;784;773;23406;212100762
200070902;CC Auxonne Pontailler Val de Saône;CC;FPU;35;23768;21639;Tillenay;778;762;23406;212106397
200070902;CC Auxonne Pontailler Val de Saône;CC;FPU;35;23768;21482;Perrigny-sur-l'Ognon;672;659;23406;212104822
200070902;CC Auxonne Pontailler Val de Saône;CC;FPU;35;23768;21138;Champdôtre;609;600;23406;212101380
200070902;CC Auxonne Pontailler Val de Saône;CC;FPU;35;23768;21493;Poncey-lès-Athée;594;587;23406;212104939
200070902;CC Auxonne Pontailler Val de Saône;CC;FPU;35;23768;21618;Talmay;582;576;23406;212106181
200070902;CC Auxonne Pontailler Val de Saône;CC;FPU;35;23768;21680;Vielverge;497;489;23406;212106801
200070902;CC Auxonne Pontailler Val de Saône;CC;FPU;35;23768;21609;Soirans;485;478;23406;212106090
200070902;CC Auxonne Pontailler Val de Saône;CC;FPU;35;23768;21643;Tréclun;468;464;23406;212106439
200070902;CC Auxonne Pontailler Val de Saône;CC;FPU;35;23768;21269;Flammerans;428;419;23406;212102693
200070902;CC Auxonne Pontailler Val de Saône;CC;FPU;35;23768;21610;Soissons-sur-Nacey;368;361;23406;212106108
200070902;CC Auxonne Pontailler Val de Saône;CC;FPU;35;23768;21713;Vonges;348;344;23406;212107130
200070902;CC Auxonne Pontailler Val de Saône;CC;FPU;35;23768;21398;Maxilly-sur-Saône;344;341;23406;212103980
200070902;CC Auxonne Pontailler Val de Saône;CC;FPU;35;23768;21316;Heuilley-sur-Saône;343;337;23406;212103162
200070902;CC Auxonne Pontailler Val de Saône;CC;FPU;35;23768;21331;Labergement-lès-Auxonne;330;327;23406;212103311
200070902;CC Auxonne Pontailler Val de Saône;CC;FPU;35;23768;21256;Étevaux;317;315;23406;212102560
200070902;CC Auxonne Pontailler Val de Saône;CC;FPU;35;23768;21367;Magny-Montarlot;265;263;23406;212103675
200070902;CC Auxonne Pontailler Val de Saône;CC;FPU;35;23768;21556;Saint-Léger-Triey;264;260;23406;212105563
200070902;CC Auxonne Pontailler Val de Saône;CC;FPU;35;23768;21074;Billey;260;257;23406;212100747
200070902;CC Auxonne Pontailler Val de Saône;CC;FPU;35;23768;21571;Saint-Sauveur;254;252;23406;212105712
200070902;CC Auxonne Pontailler Val de Saône;CC;FPU;35;23768;21437;Montmançon;253;250;23406;212104376
200070902;CC Auxonne Pontailler Val de Saône;CC;FPU;35;23768;21175;Cirey-lès-Pontailler;203;201;23406;212101752
200070902;CC Auxonne Pontailler Val de Saône;CC;FPU;35;23768;21268;Flagey-lès-Auxonne;200;197;23406;212102685
200070902;CC Auxonne Pontailler Val de Saône;CC;FPU;35;23768;21233;Drambon;181;180;23406;212102339
200070902;CC Auxonne Pontailler Val de Saône;CC;FPU;35;23768;21624;Tellecey;144;143;23406;212106249
200070902;CC Auxonne Pontailler Val de Saône;CC;FPU;35;23768;21180;Cléry;138;136;23406;212101802
200070902;CC Auxonne Pontailler Val de Saône;CC;FPU;35;23768;21701;Villers-Rotin;135;129;23406;212107015
200070902;CC Auxonne Pontailler Val de Saône;CC;FPU;35;23768;21495;Pont;130;129;23406;212104954
200070902;CC Auxonne Pontailler Val de Saône;CC;FPU;35;23768;21376;Marandeuil;119;118;23406;212103766
200070910;CC Tille et Venelle;CC;FPU;18;5079;21599;Selongey;2447;2413;4980;212105993
200070910;CC Tille et Venelle;CC;FPU;18;5079;21667;Véronnes;403;395;4980;212106678
200070910;CC Tille et Venelle;CC;FPU;18;5079;21536;Sacquenay;294;284;4980;212105365
200070910;CC Tille et Venelle;CC;FPU;18;5079;21304;Grancey-le-Château-Neuvelle;269;251;4980;212103048
200070910;CC Tille et Venelle;CC;FPU;18;5079;21579;Salives;218;212;4980;212105795
200070910;CC Tille et Venelle;CC;FPU;18;5079;21163;Chazeuil;205;200;4980;212101638
200070910;CC Tille et Venelle;CC;FPU;18;5079;21041;Avot;189;188;4980;212100416
200070910;CC Tille et Venelle;CC;FPU;18;5079;21665;Vernois-lès-Vesvres;177;177;4980;212106652
200070910;CC Tille et Venelle;CC;FPU;18;5079;21472;Orville;174;171;4980;212104723
200070910;CC Tille et Venelle;CC;FPU;18;5079;21275;Foncegrive;138;135;4980;212102750
200070910;CC Tille et Venelle;CC;FPU;18;5079;21220;Cussey-les-Forges;136;135;4980;212102206
200070910;CC Tille et Venelle;CC;FPU;18;5079;21096;Boussenois;123;123;4980;212100960
200070910;CC Tille et Venelle;CC;FPU;18;5079;21207;Courlon;85;81;4980;212102073
200070910;CC Tille et Venelle;CC;FPU;18;5079;21283;Fraignot-et-Vesvrotte;58;58;4980;212102834
200070910;CC Tille et Venelle;CC;FPU;18;5079;21400;Le Meix;52;52;4980;212104004
200070910;CC Tille et Venelle;CC;FPU;18;5079;21119;Bussières;42;42;4980;212101190
200070910;CC Tille et Venelle;CC;FPU;18;5079;21049;Barjon;40;38;4980;212100499
200070910;CC Tille et Venelle;CC;FPU;18;5079;21118;Busserotte-et-Montenaille;29;25;4980;212101182
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21603;Semur-en-Auxois;4481;4132;15903;212106033
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21710;Vitteaux;1096;1075;15903;212107106
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21247;Époisses;803;787;15903;212102479
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21505;Précy-sous-Thil;746;735;15903;212105050
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21642;Toutry;447;441;15903;212106421
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21413;Millery;391;381;15903;212104137
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21291;Genay;384;379;15903;212102917
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21272;Le Val-Larrey;269;265;15903;200085413
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21007;Aisy-sous-Thil;254;223;15903;212100077
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21205;Courcelles-lès-Semur;253;247;15903;212102057
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21198;Corrombles;247;244;15903;212101984
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21676;Vic-de-Chassenay;224;222;15903;212106769
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21707;Villy-en-Auxois;222;218;15903;212107072
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21426;Montberthault;219;216;15903;212104269
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21232;Dompierre-en-Morvan;217;215;15903;212102321
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21640;Torcy-et-Pouligny;205;200;15903;212106405
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21497;Pont-et-Massène;200;184;15903;212104970
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21678;Vic-sous-Thil;196;193;15903;212106785
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21547;Saint-Euphrône;190;181;15903;212105472
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21449;Nan-sous-Thil;188;185;15903;212104491
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21689;Villars-et-Villenotte;187;176;15903;212106892
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21177;Clamerey;185;184;15903;212101778
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21434;Montlay-en-Auxois;184;183;15903;212104343
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21633;Thorey-sous-Charny;172;171;15903;212106330
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21394;Massingy-lès-Semur;171;168;15903;212103949
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21101;Braux;168;164;15903;212101018
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21576;Saint-Thibault;164;162;15903;212105761
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21199;Corsaint;160;158;15903;212101992
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21431;Montigny-sur-Armançon;157;152;15903;212104319
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21613;Soussey-sur-Brionne;157;150;15903;212106132
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21280;Fontangy;149;143;15903;212102800
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21563;Saint-Mesmin;131;130;15903;212105639
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21335;Lacour-d'Arcenay;128;126;15903;212103352
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21203;Courcelles-Frémoy;127;125;15903;212102032
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21069;Beurizot;122;121;15903;212100697
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21108;Brianny;119;118;15903;212101083
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21537;Saffres;117;115;15903;212105373
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21635;Thoste;116;110;15903;212106355
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21298;Gissey-le-Vieil;115;112;15903;212102982
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21024;Arnay-sous-Vitteaux;111;110;15903;212100242
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21381;Marcilly-et-Dracy;110;105;15903;212103816
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21341;Lantilly;109;107;15903;212103410
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21282;Forléans;106;104;15903;212102826
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21417;Missery;106;103;15903;212104178
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21395;Massingy-lès-Vitteaux;99;99;15903;212103956
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21612;Souhey;94;93;15903;212106124
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21696;Villeneuve-sous-Charigny;93;91;15903;212106967
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21690;Villeberny;92;91;15903;212106900
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21040;Avosnes;91;86;15903;212100408
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21151;Chassey;91;88;15903;212101513
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21430;Montigny-Saint-Barthélemy;88;86;15903;212104301
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21681;Vieux-Château;87;86;15903;212106819
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21224;Dampierre-en-Montagne;79;76;15903;212102248
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21457;Noidan;79;75;15903;212104574
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21365;Magny-la-Ville;78;78;15903;212103659
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21047;Bard-lès-Époisses;72;70;15903;212100473
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21380;Marcigny-sous-Thil;67;65;15903;212103808
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21498;Posanges;66;62;15903;212104988
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21544;Sainte-Colombe-en-Auxois;62;57;15903;212105449
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21324;Jeux-lès-Bard;53;53;15903;212103246
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21377;Marcellois;53;51;15903;212103774
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21329;Juilly;50;47;15903;212103295
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21649;Uncey-le-Franc;50;50;15903;212106496
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21529;Roilly;49;48;15903;212105290
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21168;Chevannay;46;45;15903;212101687
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21328;Juillenay;46;43;15903;212103287
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21463;Normier;44;43;15903;212104632
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21552;Saint-Hélier;38;37;15903;212105522
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21145;Charigny;36;35;15903;212101455
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21662;Velogny;36;35;15903;212106629
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21097;Boussey;35;33;15903;212100978
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21100;Brain;35;35;15903;212101000
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21141;Champrenault;35;34;15903;212101414
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21147;Charny;34;34;15903;212101471
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21694;Villeferry;30;30;15903;212106942
200071017;CC des Terres d'Auxois;CC;FPU;76;16540;21672;Vesvres;29;27;15903;212106728
200071173;CC du Pays Arnay Liernais;CC;FA;34;7432;21023;Arnay-le-Duc;1498;1454;7256;212100234
200071173;CC du Pays Arnay Liernais;CC;FA;34;7432;21334;Lacanche;575;566;7256;212103345
200071173;CC du Pays Arnay Liernais;CC;FA;34;7432;21349;Liernais;548;520;7256;212103493
200071173;CC du Pays Arnay Liernais;CC;FA;34;7432;21683;Viévy;359;357;7256;212106835
200071173;CC du Pays Arnay Liernais;CC;FA;34;7432;21363;Magnien;321;315;7256;212103634
200071173;CC du Pays Arnay Liernais;CC;FA;34;7432;21414;Mimeure;318;306;7256;212104145
200071173;CC du Pays Arnay Liernais;CC;FA;34;7432;21560;Saint-Martin-de-la-Mer;300;298;7256;212105605
200071173;CC du Pays Arnay Liernais;CC;FA;34;7432;21615;Sussey;264;256;7256;212106157
200071173;CC du Pays Arnay Liernais;CC;FA;34;7432;21567;Saint-Prix-lès-Arnay;237;231;7256;212105670
200071173;CC du Pays Arnay Liernais;CC;FA;34;7432;21374;Maligny;218;211;7256;212103741
200071173;CC du Pays Arnay Liernais;CC;FA;34;7432;21715;Voudenay;191;190;7256;212107155
200071173;CC du Pays Arnay Liernais;CC;FA;34;7432;21325;Jouey;190;186;7256;212103253
200071173;CC du Pays Arnay Liernais;CC;FA;34;7432;21375;Manlay;178;175;7256;212103758
200071173;CC du Pays Arnay Liernais;CC;FA;34;7432;21124;Censerey;176;174;7256;212101240
200071173;CC du Pays Arnay Liernais;CC;FA;34;7432;21009;Allerey;173;171;7256;212100093
200071173;CC du Pays Arnay Liernais;CC;FA;34;7432;21274;Foissy;168;165;7256;212102743
200071173;CC du Pays Arnay Liernais;CC;FA;34;7432;21379;Marcheseuil;159;154;7256;212103790
200071173;CC du Pays Arnay Liernais;CC;FA;34;7432;21566;Saint-Pierre-en-Vaux;150;147;7256;212105662
200071173;CC du Pays Arnay Liernais;CC;FA;34;7432;21102;Brazey-en-Morvan;141;138;7256;212101026
200071173;CC du Pays Arnay Liernais;CC;FA;34;7432;21181;Clomot;136;134;7256;212101810
200071173;CC du Pays Arnay Liernais;CC;FA;34;7432;21083;Blanot;131;130;7256;212100838
200071173;CC du Pays Arnay Liernais;CC;FA;34;7432;21015;Antigny-la-Ville;109;109;7256;212100150
200071173;CC du Pays Arnay Liernais;CC;FA;34;7432;21222;Cussy-le-Châtel;107;104;7256;212102222
200071173;CC du Pays Arnay Liernais;CC;FA;34;7432;21216;Culètre;98;96;7256;212102164
200071173;CC du Pays Arnay Liernais;CC;FA;34;7432;21229;Diancey;89;85;7256;212102297
200071173;CC du Pays Arnay Liernais;CC;FA;34;7432;21447;Musigny;87;84;7256;212104475
200071173;CC du Pays Arnay Liernais;CC;FA;34;7432;21403;Ménessaire;85;84;7256;212104038
200071173;CC du Pays Arnay Liernais;CC;FA;34;7432;21593;Savilly;84;81;7256;212105936
200071173;CC du Pays Arnay Liernais;CC;FA;34;7432;21140;Champignolles;76;75;7256;212101406
200071173;CC du Pays Arnay Liernais;CC;FA;34;7432;21046;Bard-le-Régulier;74;72;7256;212100465
200071173;CC du Pays Arnay Liernais;CC;FA;34;7432;21264;Le Fête;51;51;7256;212102644
200071173;CC du Pays Arnay Liernais;CC;FA;34;7432;21354;Longecourt-lès-Culêtre;51;49;7256;212103543
200071173;CC du Pays Arnay Liernais;CC;FA;34;7432;21703;Villiers-en-Morvan;46;46;7256;212107031
200071173;CC du Pays Arnay Liernais;CC;FA;34;7432;21675;Vianges;44;42;7256;212106751
200071207;CC de Pouilly en Auxois/Bligny sur Ouche;CC;FA;47;8910;21501;Pouilly-en-Auxois;1595;1446;8564;212105019
200071207;CC de Pouilly en Auxois/Bligny sur Ouche;CC;FA;47;8910;21087;Bligny-sur-Ouche;852;838;8564;212100879
200071207;CC de Pouilly en Auxois/Bligny sur Ouche;CC;FA;47;8910;21210;Créancey;525;519;8564;212102107
200071207;CC de Pouilly en Auxois/Bligny sur Ouche;CC;FA;47;8910;21652;Vandenesse-en-Auxois;308;299;8564;212106520
200071207;CC de Pouilly en Auxois/Bligny sur Ouche;CC;FA;47;8910;21251;Essey;302;276;8564;212102511
200071207;CC de Pouilly en Auxois/Bligny sur Ouche;CC;FA;47;8910;21128;Chailly-sur-Armançon;255;245;8564;212101281
200071207;CC de Pouilly en Auxois/Bligny sur Ouche;CC;FA;47;8910;21441;Mont-Saint-Jean;250;245;8564;212104418
200071207;CC de Pouilly en Auxois/Bligny sur Ouche;CC;FA;47;8910;21062;Bellenot-sous-Pouilly;238;231;8564;212100622
200071207;CC de Pouilly en Auxois/Bligny sur Ouche;CC;FA;47;8910;21020;Arconcey;230;221;8564;212100200
200071207;CC de Pouilly en Auxois/Bligny sur Ouche;CC;FA;47;8910;21630;Thoisy-le-Désert;209;208;8564;212106306
200071207;CC de Pouilly en Auxois/Bligny sur Ouche;CC;FA;47;8910;21673;Veuvey-sur-Ouche;208;205;8564;212106736
200071207;CC de Pouilly en Auxois/Bligny sur Ouche;CC;FA;47;8910;21570;Sainte-Sabine;199;184;8564;212105704
200071207;CC de Pouilly en Auxois/Bligny sur Ouche;CC;FA;47;8910;21382;Marcilly-Ogny;197;195;8564;212103824
200071207;CC de Pouilly en Auxois/Bligny sur Ouche;CC;FA;47;8910;21399;Meilly-sur-Rouvres;191;189;8564;212103998
200071207;CC de Pouilly en Auxois/Bligny sur Ouche;CC;FA;47;8910;21214;Crugey;183;179;8564;212102149
200071207;CC de Pouilly en Auxois/Bligny sur Ouche;CC;FA;47;8910;21427;Montceau-et-Écharnant;178;174;8564;212104277
200071207;CC de Pouilly en Auxois/Bligny sur Ouche;CC;FA;47;8910;21476;Painblanc;165;159;8564;212104764
200071207;CC de Pouilly en Auxois/Bligny sur Ouche;CC;FA;47;8910;21065;Bessey-en-Chaume;157;154;8564;212100655
200071207;CC de Pouilly en Auxois/Bligny sur Ouche;CC;FA;47;8910;21120;La Bussière-sur-Ouche;154;152;8564;212101208
200071207;CC de Pouilly en Auxois/Bligny sur Ouche;CC;FA;47;8910;21153;Châtellenot;153;148;8564;212101539
200071207;CC de Pouilly en Auxois/Bligny sur Ouche;CC;FA;47;8910;21634;Thorey-sur-Ouche;149;149;8564;212106348
200071207;CC de Pouilly en Auxois/Bligny sur Ouche;CC;FA;47;8910;21164;Chazilly;142;138;8564;212101646
200071207;CC de Pouilly en Auxois/Bligny sur Ouche;CC;FA;47;8910;21176;Civry-en-Montagne;137;132;8564;212101760
200071207;CC de Pouilly en Auxois/Bligny sur Ouche;CC;FA;47;8910;21362;Maconge;135;132;8564;212103626
200071207;CC de Pouilly en Auxois/Bligny sur Ouche;CC;FA;47;8910;21068;Beurey-Bauguay;131;123;8564;212100689
200071207;CC de Pouilly en Auxois/Bligny sur Ouche;CC;FA;47;8910;21600;Semarey;123;122;8564;212106009
200071207;CC de Pouilly en Auxois/Bligny sur Ouche;CC;FA;47;8910;21187;Commarin;121;119;8564;212101877
200071207;CC de Pouilly en Auxois/Bligny sur Ouche;CC;FA;47;8910;21677;Vic-des-Prés;118;117;8564;212106777
200071207;CC de Pouilly en Auxois/Bligny sur Ouche;CC;FA;47;8910;21360;Lusigny-sur-Ouche;110;109;8564;212103600
200071207;CC de Pouilly en Auxois/Bligny sur Ouche;CC;FA;47;8910;21030;Aubaine;102;99;8564;212100309
200071207;CC de Pouilly en Auxois/Bligny sur Ouche;CC;FA;47;8910;21152;Châteauneuf;94;89;8564;212101521
200071207;CC de Pouilly en Auxois/Bligny sur Ouche;CC;FA;47;8910;21533;Rouvres-sous-Meilly;94;91;8564;212105332
200071207;CC de Pouilly en Auxois/Bligny sur Ouche;CC;FA;47;8910;21243;Écutigny;88;82;8564;212102438
200071207;CC de Pouilly en Auxois/Bligny sur Ouche;CC;FA;47;8910;21588;Saussey;78;76;8564;212105886
200071207;CC de Pouilly en Auxois/Bligny sur Ouche;CC;FA;47;8910;21036;Auxant;75;72;8564;212100366
200071207;CC de Pouilly en Auxois/Bligny sur Ouche;CC;FA;47;8910;21082;Blancey;73;73;8564;212100820
200071207;CC de Pouilly en Auxois/Bligny sur Ouche;CC;FA;47;8910;21392;Martrois;63;62;8564;212103923
200071207;CC de Pouilly en Auxois/Bligny sur Ouche;CC;FA;47;8910;21066;Bessey-la-Cour;62;61;8564;212100663
200071207;CC de Pouilly en Auxois/Bligny sur Ouche;CC;FA;47;8910;21184;Colombier;62;62;8564;212101844
200071207;CC de Pouilly en Auxois/Bligny sur Ouche;CC;FA;47;8910;21244;Éguilly;62;62;8564;212102446
200071207;CC de Pouilly en Auxois/Bligny sur Ouche;CC;FA;47;8910;21014;Antheuil;61;59;8564;212100143
200071207;CC de Pouilly en Auxois/Bligny sur Ouche;CC;FA;47;8910;21221;Cussy-la-Colonne;54;50;8564;212102214
200071207;CC de Pouilly en Auxois/Bligny sur Ouche;CC;FA;47;8910;21155;Chaudenay-la-Ville;51;44;8564;212101554
200071207;CC de Pouilly en Auxois/Bligny sur Ouche;CC;FA;47;8910;21156;Chaudenay-le-Château;47;47;8564;212101562
200071207;CC de Pouilly en Auxois/Bligny sur Ouche;CC;FA;47;8910;21631;Thomirey;47;47;8564;212106314
200071207;CC de Pouilly en Auxois/Bligny sur Ouche;CC;FA;47;8910;21660;Veilly;44;43;8564;212106603
200071207;CC de Pouilly en Auxois/Bligny sur Ouche;CC;FA;47;8910;21091;Bouhey;38;37;8564;212100911
200072825;CC Mirebellois et Fontenois;CC;FPU;32;12825;21416;Mirebeau-sur-Bèze;2131;2100;12617;212104160
200072825;CC Mirebellois et Fontenois;CC;FPU;32;12825;21060;Belleneuve;1643;1621;12617;212100606
200072825;CC Mirebellois et Fontenois;CC;FPU;32;12825;21277;Fontaine-Française;911;897;12617;212102776
200072825;CC Mirebellois et Fontenois;CC;FPU;32;12825;21016;Arceau;886;869;12617;212100168
200072825;CC Mirebellois et Fontenois;CC;FPU;32;12825;21056;Beire-le-Châtel;859;849;12617;212100564
200072825;CC Mirebellois et Fontenois;CC;FPU;32;12825;21071;Bèze;738;717;12617;212100713
200072825;CC Mirebellois et Fontenois;CC;FPU;32;12825;21522;Renève;445;441;12617;212105225
200072825;CC Mirebellois et Fontenois;CC;FPU;32;12825;21574;Saint-Seine-sur-Vingeanne;409;395;12617;212105746
200072825;CC Mirebellois et Fontenois;CC;FPU;32;12825;21433;Montigny-Mornay-Villeneuve-sur-Vingeanne;398;394;12617;212104335
200072825;CC Mirebellois et Fontenois;CC;FPU;32;12825;21094;Bourberain;393;389;12617;212100945
200072825;CC Mirebellois et Fontenois;CC;FPU;32;12825;21135;Champagne-sur-Vingeanne;316;314;12617;212101356
200072825;CC Mirebellois et Fontenois;CC;FPU;32;12825;21369;Magny-Saint-Médard;312;309;12617;212103691
200072825;CC Mirebellois et Fontenois;CC;FPU;32;12825;21682;Viévigne;247;246;12617;212106827
200072825;CC Mirebellois et Fontenois;CC;FPU;32;12825;21459;Noiron-sur-Bèze;244;239;12617;212104590
200072825;CC Mirebellois et Fontenois;CC;FPU;32;12825;21619;Tanay;235;233;12617;212106199
200072825;CC Mirebellois et Fontenois;CC;FPU;32;12825;21562;Saint-Maurice-sur-Vingeanne;230;221;12617;212105621
200072825;CC Mirebellois et Fontenois;CC;FPU;32;12825;21072;Bézouotte;208;205;12617;212100721
200072825;CC Mirebellois et Fontenois;CC;FPU;32;12825;21053;Beaumont-sur-Vingeanne;202;198;12617;212100531
200072825;CC Mirebellois et Fontenois;CC;FPU;32;12825;21158;Chaume-et-Courchamp;181;180;12617;212101588
200072825;CC Mirebellois et Fontenois;CC;FPU;32;12825;21215;Cuiserey;180;179;12617;212102156
200072825;CC Mirebellois et Fontenois;CC;FPU;32;12825;21281;Fontenelle;173;163;12617;212102818
200072825;CC Mirebellois et Fontenois;CC;FPU;32;12825;21644;Trochères;171;167;12617;212106447
200072825;CC Mirebellois et Fontenois;CC;FPU;32;12825;21595;Savolles;166;162;12617;212105951
200072825;CC Mirebellois et Fontenois;CC;FPU;32;12825;21323;Jancigny;147;144;12617;212103238
200072825;CC Mirebellois et Fontenois;CC;FPU;32;12825;21146;Charmes;142;139;12617;212101463
200072825;CC Mirebellois et Fontenois;CC;FPU;32;12825;21225;Dampierre-et-Flée;141;140;12617;212102255
200072825;CC Mirebellois et Fontenois;CC;FPU;32;12825;21467;Oisilly;135;131;12617;212104673
200072825;CC Mirebellois et Fontenois;CC;FPU;32;12825;21079;Blagny-sur-Vingeanne;133;133;12617;212100796
200072825;CC Mirebellois et Fontenois;CC;FPU;32;12825;21167;Cheuge;129;125;12617;212101679
200072825;CC Mirebellois et Fontenois;CC;FPU;32;12825;21503;Pouilly-sur-Vingeanne;118;116;12617;212105035
200072825;CC Mirebellois et Fontenois;CC;FPU;32;12825;21348;Licey-sur-Vingeanne;104;104;12617;212103485
200072825;CC Mirebellois et Fontenois;CC;FPU;32;12825;21468;Orain;98;97;12617;212104681
242100154;CC des Vallées de la Tille et de l'Ignon;CC;FPU;23;13707;21317;Is-sur-Tille;4467;4413;13519;212103170
242100154;CC des Vallées de la Tille et de l'Ignon;CC;FPU;23;13707;21383;Marcilly-sur-Tille;1685;1665;13519;212103832
242100154;CC des Vallées de la Tille et de l'Ignon;CC;FPU;23;13707;21638;Til-Châtel;1093;1087;13519;212106389
242100154;CC des Vallées de la Tille et de l'Ignon;CC;FPU;23;13707;21290;Gemeaux;893;882;13519;212102909
242100154;CC des Vallées de la Tille et de l'Ignon;CC;FPU;23;13707;21391;Marsannay-le-Bois;846;836;13519;212103915
242100154;CC des Vallées de la Tille et de l'Ignon;CC;FPU;23;13707;21361;Lux;543;532;13519;212103618
242100154;CC des Vallées de la Tille et de l'Ignon;CC;FPU;23;13707;21127;Chaignay;532;523;13519;212101273
242100154;CC des Vallées de la Tille et de l'Ignon;CC;FPU;23;13707;21230;Diénay;377;373;13519;212102305
242100154;CC des Vallées de la Tille et de l'Ignon;CC;FPU;23;13707;21614;Spoy;373;369;13519;212106140
242100154;CC des Vallées de la Tille et de l'Ignon;CC;FPU;23;13707;21385;Marey-sur-Tille;336;323;13519;212103857
242100154;CC des Vallées de la Tille et de l'Ignon;CC;FPU;23;13707;21245;Épagny;319;316;13519;212102453
